sample	unit	platform	fq1	fq2
RMT	3	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/RMT_S396_L007_R1_001.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/RMT_S396_L007_R2_001.fastq.gz
RMT	4	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/RMT_S396_L008_R1_001.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UCB/RMT_S396_L008_R2_001.fastq.gz
RMT	5	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-RMT_GTCCGC_L001_R1_001.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-RMT_GTCCGC_L001_R2_001.fastq.gz
RMT	6	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-RMT_GTCCGC_L001_R1_002.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-RMT_GTCCGC_L001_R2_002.fastq.gz
RMT	7	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-RMT_GTCCGC_L001_R1_003.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-RMT_GTCCGC_L001_R2_003.fastq.gz
RMT	8	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-RMT_GTCCGC_L001_R1_004.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-RMT_GTCCGC_L001_R2_004.fastq.gz
RMT	9	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-RMT_GTCCGC_L001_R1_005.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-RMT_GTCCGC_L001_R2_005.fastq.gz
RMT	10	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-RMT_GTCCGC_L001_R1_006.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-RMT_GTCCGC_L001_R2_006.fastq.gz
RMT	11	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-RMT_GTCCGC_L001_R1_007.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-RMT_GTCCGC_L001_R2_007.fastq.gz
RMT	12	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-RMT_GTCCGC_L001_R1_008.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-RMT_GTCCGC_L001_R2_008.fastq.gz
RMT	13	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-RMT_GTCCGC_L001_R1_009.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-RMT_GTCCGC_L001_R2_009.fastq.gz
RMT	14	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-RMT_GTCCGC_L002_R1_001.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-RMT_GTCCGC_L002_R2_001.fastq.gz
RMT	15	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-RMT_GTCCGC_L002_R1_002.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-RMT_GTCCGC_L002_R2_002.fastq.gz
RMT	16	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-RMT_GTCCGC_L002_R1_003.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-RMT_GTCCGC_L002_R2_003.fastq.gz
RMT	17	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-RMT_GTCCGC_L002_R1_004.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-RMT_GTCCGC_L002_R2_004.fastq.gz
RMT	18	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-RMT_GTCCGC_L002_R1_005.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-RMT_GTCCGC_L002_R2_005.fastq.gz
RMT	19	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-RMT_GTCCGC_L002_R1_006.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-RMT_GTCCGC_L002_R2_006.fastq.gz
RMT	20	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-RMT_GTCCGC_L002_R1_007.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-RMT_GTCCGC_L002_R2_007.fastq.gz
RMT	21	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-RMT_GTCCGC_L002_R1_008.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-RMT_GTCCGC_L002_R2_008.fastq.gz
RMT	22	-	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-RMT_GTCCGC_L002_R1_009.fastq.gz	PATH/TO/DATA/data/scaptomyza_flava_reads/reads_expt_evol_UofA/T-RMT_GTCCGC_L002_R2_009.fastq.gz
B1G01	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1D02.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1D02.fastq.gz
B1G01	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2D02.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2D02.fastq.gz
B1G01	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3D02.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3D02.fastq.gz
B1G02	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1H10.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1H10.fastq.gz
B1G02	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2H10.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2H10.fastq.gz
B1G02	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3H10.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3H10.fastq.gz
B1G03	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4A03.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4A03.fastq.gz
B1G03	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4A06.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4A06.fastq.gz
B1G03	4	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4A09.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4A09.fastq.gz
B1G03	5	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4A12.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4A12.fastq.gz
B1G04	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4E02.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4E02.fastq.gz
B1G04	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4E05.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4E05.fastq.gz
B1G04	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4E08.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4E08.fastq.gz
B1G04	4	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4E11.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4E11.fastq.gz
B1G05	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4G01.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4G01.fastq.gz
B1G05	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4G04.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4G04.fastq.gz
B1G05	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4G07.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4G07.fastq.gz
B1G05	4	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4G10.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4G10.fastq.gz
B1G06	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1G06.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1G06.fastq.gz
B1G06	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2G06.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2G06.fastq.gz
B1G06	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3G06.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3G06.fastq.gz
B1G07	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1G10.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1G10.fastq.gz
B1G07	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2G10.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2G10.fastq.gz
B1G07	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3G10.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3G10.fastq.gz
B1G08	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1D06.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1D06.fastq.gz
B1G08	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2D06.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2D06.fastq.gz
B1G08	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3D06.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3D06.fastq.gz
B1G09	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4B02.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4B02.fastq.gz
B1G09	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4B05.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4B05.fastq.gz
B1G09	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4B08.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4B08.fastq.gz
B1G09	4	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4B11.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4B11.fastq.gz
B1G10	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4D01.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4D01.fastq.gz
B1G10	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4D04.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4D04.fastq.gz
B1G10	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4D07.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4D07.fastq.gz
B1G10	4	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4D10.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4D10.fastq.gz
B2G01	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1E03.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1E03.fastq.gz
B2G01	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2E03.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2E03.fastq.gz
B2G01	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3E03.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3E03.fastq.gz
B2G02	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1D03.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1D03.fastq.gz
B2G02	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2D03.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2D03.fastq.gz
B2G02	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3D03.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3D03.fastq.gz
B2G03	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1B03.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1B03.fastq.gz
B2G03	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2B03.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2B03.fastq.gz
B2G03	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3B03.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3B03.fastq.gz
B2G04	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1G01.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1G01.fastq.gz
B2G04	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2G01.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2G01.fastq.gz
B2G04	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3G01.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3G01.fastq.gz
B2G05	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4B03.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4B03.fastq.gz
B2G05	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4B06.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4B06.fastq.gz
B2G05	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4B09.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4B09.fastq.gz
B2G05	4	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4B12.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4B12.fastq.gz
B2G06	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1F02.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1F02.fastq.gz
B2G06	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2F02.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2F02.fastq.gz
B2G06	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3F02.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3F02.fastq.gz
B2G07	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1C07.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1C07.fastq.gz
B2G07	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2C07.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2C07.fastq.gz
B2G07	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3C07.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3C07.fastq.gz
B2G08	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1A10.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1A10.fastq.gz
B2G08	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2A10.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2A10.fastq.gz
B2G08	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3A10.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3A10.fastq.gz
B2G09	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1B07.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1B07.fastq.gz
B2G09	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2B07.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2B07.fastq.gz
B2G09	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3B07.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3B07.fastq.gz
B2G10	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4A01.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4A01.fastq.gz
B2G10	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4A04.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4A04.fastq.gz
B2G10	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4A07.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4A07.fastq.gz
B2G10	4	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4A10.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4A10.fastq.gz
B2G10	5	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4B01.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4B01.fastq.gz
B2G10	6	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4B04.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4B04.fastq.gz
B2G10	7	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4B07.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4B07.fastq.gz
B2G10	8	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4B10.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4B10.fastq.gz
B2G10p1	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4A01.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4A01.fastq.gz
B2G10p1	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4A04.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4A04.fastq.gz
B2G10p1	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4A07.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4A07.fastq.gz
B2G10p1	4	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4A10.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4A10.fastq.gz
B2G10p2	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4B01.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4B01.fastq.gz
B2G10p2	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4B04.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4B04.fastq.gz
B2G10p2	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4B07.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4B07.fastq.gz
B2G10p2	4	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S4B10.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S4B10.fastq.gz
B3G01	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1H11.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1H11.fastq.gz
B3G01	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2H11.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2H11.fastq.gz
B3G01	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3H11.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3H11.fastq.gz
B3G02	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1H12.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1H12.fastq.gz
B3G02	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2H12.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2H12.fastq.gz
B3G02	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3H12.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3H12.fastq.gz
B3G06	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1E11.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1E11.fastq.gz
B3G06	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2E11.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2E11.fastq.gz
B3G06	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3E11.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3E11.fastq.gz
B3G07	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1H03.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1H03.fastq.gz
B3G07	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2H03.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2H03.fastq.gz
B3G07	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3H03.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3H03.fastq.gz
B3G08	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1G09.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1G09.fastq.gz
B3G08	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2G09.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2G09.fastq.gz
B3G08	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3G09.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3G09.fastq.gz
B3G09	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1B04.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1B04.fastq.gz
B3G09	2	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2B04.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2B04.fastq.gz
B3G09	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3B04.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3B04.fastq.gz
B3G10	3	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1D01.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1D01.fastq.gz
B3G10	4	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S1G03.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S1G03.fastq.gz
B3G10	5	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2D01.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2D01.fastq.gz
B3G10	6	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S2G03.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S2G03.fastq.gz
B3G10	1	-	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R1_S3D01.fastq.gz	PATH/TO/DATA/sflava_exp_evol/temporal/HWLYGDSX5_R2_S3D01.fastq.gz
